scene_id	source_side	planet_date	year_month	planet_path	reason	available_stage_count	available_stages	available_candidate_count	best_candidate_date	best_candidate_day_diff
lower__20201117_160008_73_2304_3B_AnalyticMS_SR_8b_clip	lower	2020-11-17	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201117_160008_73_2304_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	1	2020-11-21	4
lower__20201117_160525_85_2280_3B_AnalyticMS_SR_8b_clip	lower	2020-11-17	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201117_160525_85_2280_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	1	2020-11-21	4
lower__20201117_160605_10_2235_3B_AnalyticMS_SR_8b_clip	lower	2020-11-17	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201117_160605_10_2235_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	3	2020-11-19	2
lower__20201118_160523_84_2264_3B_AnalyticMS_SR_8b_clip	lower	2020-11-18	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201118_160523_84_2264_3B_AnalyticMS_SR_8b_clip.tif	planet_read_error	1	pm5	3	2020-11-19	1
lower__20201118_160740_06_2278_3B_AnalyticMS_SR_8b_clip	lower	2020-11-18	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201118_160740_06_2278_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	3	2020-11-19	1
lower__20201118_164612_14_2408_3B_AnalyticMS_SR_8b_clip	lower	2020-11-18	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201118_164612_14_2408_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	1	2020-11-21	3
lower__20201119_165035_85_227b_3B_AnalyticMS_SR_8b_clip	lower	2020-11-19	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201119_165035_85_227b_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	1	2020-11-21	2
lower__20201119_165109_94_240f_3B_AnalyticMS_SR_8b_clip	lower	2020-11-19	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201119_165109_94_240f_3B_AnalyticMS_SR_8b_clip.tif	planet_read_error	1	pm5	1	2020-11-21	2
lower__20201119_165757_69_227a_3B_AnalyticMS_SR_8b_clip	lower	2020-11-19	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201119_165757_69_227a_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	2	2020-11-19	0
lower__20201119_165822_47_2407_3B_AnalyticMS_SR_8b_clip	lower	2020-11-19	2020-11	/scrfs/storage/thanyu/home/data/analytic_8b_sr_udm2/Lower/2020_11_cc31b59f-00b7-4460-b59c-69397cbac98c/cc31b59f-00b7-4460-b59c-69397cbac98c/PSScene/20201119_165822_47_2407_3B_AnalyticMS_SR_8b_clip.tif	empty_patch	1	pm5	3	2020-11-19	0
